Date,Portfolio_Return,Monte_Carlo_VaR,Monte_Carlo_VaR_Dollar,Realized_Loss,Exception,Rolling_Exception_Rate,Rolling_Exception_Count,Exception_Severity
2018-10-08,-0.0038141011287013307,0.014128238629611978,14128.238629611978,0.0038141011287013307,False,0.048,12.0,0.0
2018-10-09,0.0017529873698771683,0.013927948326630288,13927.948326630289,-0.0017529873698771683,False,0.048,12.0,0.0
2018-10-10,-0.02111457776845569,0.013290444333634027,13290.444333634026,0.02111457776845569,True,0.052,13.0,0.007824133434821664
2018-10-11,-0.0013392746474657935,0.01396182585714495,13961.82585714495,0.0013392746474657935,False,0.052,13.0,0.0
2018-10-12,0.01257358747430084,0.014138558321288597,14138.558321288598,-0.01257358747430084,False,0.052,13.0,0.0
2018-10-15,-0.004429608048332567,0.014388059082783514,14388.059082783515,0.004429608048332567,False,0.052,13.0,0.0
2018-10-16,0.015318912428253251,0.01417583344975711,14175.83344975711,-0.015318912428253251,False,0.052,13.0,0.0
2018-10-17,-0.003535937093258191,0.014747740965100588,14747.74096510059,0.003535937093258191,False,0.052,13.0,0.0
2018-10-18,-0.012623209110210932,0.014066350174304897,14066.350174304896,0.012623209110210932,False,0.052,13.0,0.0
2018-10-19,0.0013063934161355651,0.014495606912223978,14495.606912223979,-0.0013063934161355651,False,0.052,13.0,0.0
2018-10-22,0.0015178380503957148,0.01419483159476375,14194.83159476375,-0.0015178380503957148,False,0.052,13.0,0.0
2018-10-23,-0.002139297666483353,0.014409885682497717,14409.885682497717,0.002139297666483353,False,0.052,13.0,0.0
2018-10-24,-0.01969410468809638,0.014558996801285919,14558.996801285919,0.01969410468809638,True,0.056,14.0,0.00513510788681046
2018-10-25,0.013081191826925888,0.014390935295777407,14390.935295777406,-0.013081191826925888,False,0.056,14.0,0.0
2018-10-26,-0.009119342189258495,0.015376015035297091,15376.015035297092,0.009119342189258495,False,0.056,14.0,0.0
2018-10-29,-0.009929555342089127,0.015017671431026471,15017.67143102647,0.009929555342089127,False,0.056,14.0,0.0
2018-10-30,0.008283796081375394,0.015259499908943567,15259.499908943568,-0.008283796081375394,False,0.056,14.0,0.0
2018-10-31,0.006866888917086555,0.014737226943925623,14737.226943925623,-0.006866888917086555,False,0.056,14.0,0.0
2018-11-01,0.014672378515856187,0.014357009593634645,14357.009593634646,-0.014672378515856187,False,0.056,14.0,0.0
2018-11-02,-0.005470064387914243,0.015185774616104836,15185.774616104836,0.005470064387914243,False,0.056,14.0,0.0
2018-11-05,0.0014520761603920463,0.01504144673939952,15041.44673939952,-0.0014520761603920463,False,0.056,14.0,0.0
2018-11-06,0.0017472288825487682,0.015607468048301149,15607.468048301149,-0.0017472288825487682,False,0.056,14.0,0.0
2018-11-07,0.014573823474045988,0.015465014516019938,15465.014516019937,-0.014573823474045988,False,0.056,14.0,0.0
2018-11-08,-0.007276089799774478,0.0153467450145274,15346.7450145274,0.007276089799774478,False,0.056,14.0,0.0
2018-11-09,-0.009775672557257753,0.01546548472757274,15465.484727572739,0.009775672557257753,False,0.056,14.0,0.0
2018-11-12,-0.0127296516876527,0.015728854653287487,15728.854653287486,0.0127296516876527,False,0.056,14.0,0.0
2018-11-13,0.002035406426955366,0.016009590418639662,16009.590418639662,-0.002035406426955366,False,0.056,14.0,0.0
2018-11-14,9.242500105974807e-05,0.015499114535733867,15499.114535733866,-9.242500105974807e-05,False,0.056,14.0,0.0
2018-11-15,0.010183178074222045,0.01607188013024415,16071.88013024415,-0.010183178074222045,False,0.056,14.0,0.0
2018-11-16,0.002848608562319033,0.015759883843452043,15759.883843452044,-0.002848608562319033,False,0.056,14.0,0.0
2018-11-19,-0.011923346334325392,0.015545547203591555,15545.547203591555,0.011923346334325392,False,0.056,14.0,0.0
2018-11-20,-0.011522759139344085,0.016005664239028498,16005.664239028498,0.011522759139344085,False,0.056,14.0,0.0
2018-11-21,0.006158997861382765,0.016227951355857684,16227.951355857684,-0.006158997861382765,False,0.056,14.0,0.0
2018-11-23,-0.005066854209679672,0.01611242432539969,16112.42432539969,0.005066854209679672,False,0.056,14.0,0.0
2018-11-26,0.009641439889378534,0.01565423521180702,15654.23521180702,-0.009641439889378534,False,0.056,14.0,0.0
2018-11-27,0.001773160447446376,0.01538154642204368,15381.54642204368,-0.001773160447446376,False,0.052,13.0,0.0
2018-11-28,0.015604974091423607,0.0164502225918796,16450.222591879603,-0.015604974091423607,False,0.052,13.0,0.0
2018-11-29,-0.0014144553367941848,0.015379558525781723,15379.558525781724,0.0014144553367941848,False,0.052,13.0,0.0
2018-11-30,0.002878547968579359,0.01552779134717325,15527.79134717325,-0.002878547968579359,False,0.052,13.0,0.0
2018-12-03,0.013110421427596552,0.015078580132606137,15078.580132606137,-0.013110421427596552,False,0.052,13.0,0.0
2018-12-04,-0.01383077427678412,0.016737551697779175,16737.551697779174,0.01383077427678412,False,0.052,13.0,0.0
2018-12-06,-8.210841907254638e-05,0.01644792652973494,16447.92652973494,8.210841907254638e-05,False,0.052,13.0,0.0
2018-12-07,-0.01299612435328199,0.015976963791785977,15976.963791785978,0.01299612435328199,False,0.052,13.0,0.0
2018-12-10,0.0005007873656711629,0.016342377701107337,16342.377701107336,-0.0005007873656711629,False,0.052,13.0,0.0
2018-12-11,0.001956770050819534,0.016434824550181637,16434.82455018164,-0.001956770050819534,False,0.052,13.0,0.0
2018-12-12,0.005570604185052819,0.01607845988249205,16078.459882492052,-0.005570604185052819,False,0.052,13.0,0.0
2018-12-13,-0.0009711820449066045,0.01583209828922278,15832.09828922278,0.0009711820449066045,False,0.052,13.0,0.0
2018-12-14,-0.011489958612886264,0.01597528783387025,15975.287833870249,0.011489958612886264,False,0.052,13.0,0.0
2018-12-17,-0.007764779019306944,0.01669266914409441,16692.66914409441,0.007764779019306944,False,0.052,13.0,0.0
2018-12-18,0.004069397141014996,0.01620609852221865,16206.098522218648,-0.004069397141014996,False,0.052,13.0,0.0
2018-12-19,-0.009804254430259297,0.016393619999311448,16393.619999311446,0.009804254430259297,False,0.052,13.0,0.0
2018-12-20,-0.002239228887115941,0.016290307426576577,16290.307426576577,0.002239228887115941,False,0.052,13.0,0.0
2018-12-21,-0.012594025175950563,0.016828161528799845,16828.161528799847,0.012594025175950563,False,0.052,13.0,0.0
2018-12-24,-0.00892933484323859,0.01665659345730161,16656.59345730161,0.00892933484323859,False,0.052,13.0,0.0
2018-12-26,0.02383304484141238,0.016562926880565768,16562.926880565767,-0.02383304484141238,False,0.052,13.0,0.0
2018-12-27,0.0036068712111896554,0.016873318116360735,16873.318116360737,-0.0036068712111896554,False,0.052,13.0,0.0
2018-12-28,0.004036868524145776,0.01654317477247412,16543.17477247412,-0.004036868524145776,False,0.052,13.0,0.0
2018-12-31,0.003594753989269384,0.016643910668256365,16643.910668256365,-0.003594753989269384,False,0.052,13.0,0.0
2019-01-02,0.0027093025144544485,0.017645547867550442,17645.547867550442,-0.0027093025144544485,False,0.052,13.0,0.0
2019-01-03,-0.01084362045095564,0.016875530411056952,16875.530411056952,0.01084362045095564,False,0.052,13.0,0.0
2019-01-04,0.017773471525938445,0.017235613448061324,17235.613448061325,-0.017773471525938445,False,0.052,13.0,0.0
2019-01-07,0.00451375983803204,0.018084621060521465,18084.621060521466,-0.00451375983803204,False,0.052,13.0,0.0
2019-01-08,0.0033750578557948828,0.01706923222392847,17069.23222392847,-0.0033750578557948828,False,0.052,13.0,0.0
2019-01-09,0.0070915116748904395,0.01681539040200227,16815.39040200227,-0.0070915116748904395,False,0.052,13.0,0.0
2019-01-10,0.00024068463092195028,0.017148765263336623,17148.765263336623,-0.00024068463092195028,False,0.052,13.0,0.0
2019-01-11,-0.0005058883304124295,0.01718814964728231,17188.14964728231,0.0005058883304124295,False,0.052,13.0,0.0
2019-01-14,-0.004925088552967517,0.016532839063986737,16532.839063986736,0.004925088552967517,False,0.052,13.0,0.0
2019-01-15,0.006509565879421176,0.017944083609142108,17944.083609142108,-0.006509565879421176,False,0.052,13.0,0.0
2019-01-16,0.00374571326307045,0.0170973412620786,17097.3412620786,-0.00374571326307045,False,0.052,13.0,0.0
2019-01-17,0.00375682378220914,0.017600917735900612,17600.917735900613,-0.00375682378220914,False,0.052,13.0,0.0
2019-01-18,0.0027757923090727,0.01639367510567677,16393.675105676768,-0.0027757923090727,False,0.052,13.0,0.0
2019-01-22,-0.008108294461445632,0.01741160691781285,17411.60691781285,0.008108294461445632,False,0.052,13.0,0.0
2019-01-23,0.0023720495516814876,0.017280740031182382,17280.740031182384,-0.0023720495516814876,False,0.052,13.0,0.0
2019-01-24,0.0043407696357122385,0.016999140441409488,16999.140441409487,-0.0043407696357122385,False,0.052,13.0,0.0
2019-01-25,0.008688517712440324,0.01725820404580531,17258.20404580531,-0.008688517712440324,False,0.052,13.0,0.0
2019-01-28,-0.005574731365478591,0.01754863854919027,17548.638549190273,0.005574731365478591,False,0.048,12.0,0.0
2019-01-29,0.0003139092925961373,0.017243472947326935,17243.472947326936,-0.0003139092925961373,False,0.044,11.0,0.0
2019-01-30,0.013601329528412998,0.016929492862954906,16929.492862954907,-0.013601329528412998,False,0.044,11.0,0.0
2019-01-31,0.008251081377219372,0.016885499438586193,16885.499438586194,-0.008251081377219372,False,0.044,11.0,0.0
2019-02-01,-0.003934639084921977,0.017240088753117493,17240.088753117492,0.003934639084921977,False,0.04,10.0,0.0
2019-02-04,0.0024585856221959416,0.01707406638662387,17074.066386623872,-0.0024585856221959416,False,0.036,9.0,0.0
2019-02-05,0.006792699434946403,0.01593345658664755,15933.456586647548,-0.006792699434946403,False,0.036,9.0,0.0
2019-02-06,-0.004830243325269578,0.01617091887703705,16170.91887703705,0.004830243325269578,False,0.032,8.0,0.0
2019-02-07,-0.004792312860566095,0.016110086169011675,16110.086169011676,0.004792312860566095,False,0.028,7.0,0.0
2019-02-08,0.0011178877486189176,0.016332065759573168,16332.065759573168,-0.0011178877486189176,False,0.028,7.0,0.0
2019-02-11,-0.002509907997617011,0.01572929954703497,15729.299547034972,0.002509907997617011,False,0.028,7.0,0.0
2019-02-12,0.007106923042093462,0.01595954368197644,15959.54368197644,-0.007106923042093462,False,0.028,7.0,0.0
2019-02-13,-0.0021742811775466555,0.015568513663299616,15568.513663299616,0.0021742811775466555,False,0.028,7.0,0.0
2019-02-14,0.0024404134932447087,0.016000164532742066,16000.164532742067,-0.0024404134932447087,False,0.028,7.0,0.0
2019-02-15,0.004240767102345689,0.015070595919165857,15070.595919165857,-0.004240767102345689,False,0.028,7.0,0.0
2019-02-19,0.005862843010015784,0.015820842331493532,15820.842331493532,-0.005862843010015784,False,0.028,7.0,0.0
2019-02-20,0.0005800837173259189,0.015833312651380993,15833.312651380993,-0.0005800837173259189,False,0.028,7.0,0.0
2019-02-21,-0.005913675870454283,0.01587761264098654,15877.612640986541,0.005913675870454283,False,0.028,7.0,0.0
2019-02-22,0.006839448228792255,0.015998541769868983,15998.541769868983,-0.006839448228792255,False,0.028,7.0,0.0
2019-02-25,0.002432121787785891,0.01562949835123047,15629.49835123047,-0.002432121787785891,False,0.028,7.0,0.0
2019-02-26,0.0006999657010214877,0.015828543953490582,15828.543953490582,-0.0006999657010214877,False,0.024,6.0,0.0
2019-02-27,-0.005601927672607809,0.015459017344389996,15459.017344389997,0.005601927672607809,False,0.024,6.0,0.0
2019-02-28,-0.005241829862996906,0.015436661081686542,15436.661081686541,0.005241829862996906,False,0.024,6.0,0.0
2019-03-01,-0.0023819102747499213,0.016013424565628598,16013.424565628598,0.0023819102747499213,False,0.024,6.0,0.0
2019-03-04,0.0006317498530386434,0.015741475374028542,15741.475374028541,-0.0006317498530386434,False,0.024,6.0,0.0
2019-03-05,0.0025325190322687875,0.015803204759725402,15803.204759725402,-0.0025325190322687875,False,0.024,6.0,0.0
2019-03-06,-0.002909146471323254,0.015263354307138011,15263.354307138012,0.002909146471323254,False,0.024,6.0,0.0
2019-03-07,-0.006692730604329201,0.015838967801149843,15838.967801149844,0.006692730604329201,False,0.024,6.0,0.0
2019-03-08,0.0008976619768008565,0.016391807612183742,16391.807612183744,-0.0008976619768008565,False,0.024,6.0,0.0
2019-03-11,0.00923716649065085,0.016062457066716104,16062.457066716104,-0.00923716649065085,False,0.024,6.0,0.0
2019-03-12,0.005503602526857642,0.01580794497341135,15807.94497341135,-0.005503602526857642,False,0.024,6.0,0.0
2019-03-13,0.00408263322905913,0.016049877410037643,16049.877410037643,-0.00408263322905913,False,0.024,6.0,0.0
2019-03-14,-0.005298411312685158,0.015809901696074616,15809.901696074616,0.005298411312685158,False,0.024,6.0,0.0
2019-03-15,0.008002442141861498,0.015889174940504684,15889.174940504683,-0.008002442141861498,False,0.024,6.0,0.0
2019-03-18,0.003428748899412271,0.015962223799390735,15962.223799390735,-0.003428748899412271,False,0.024,6.0,0.0
2019-03-19,0.0009228930752080313,0.01545538921661016,15455.38921661016,-0.0009228930752080313,False,0.024,6.0,0.0
2019-03-20,0.0039010755615794816,0.016002750325326037,16002.750325326037,-0.0039010755615794816,False,0.024,6.0,0.0
2019-03-21,0.005295142780213391,0.015442811163230215,15442.811163230215,-0.005295142780213391,False,0.02,5.0,0.0
2019-03-22,-0.010522858237995526,0.015322982137100871,15322.982137100871,0.010522858237995526,False,0.016,4.0,0.0
2019-03-25,0.001792980368155006,0.01549737754194236,15497.37754194236,-0.001792980368155006,False,0.016,4.0,0.0
2019-03-26,0.0018970247416272956,0.014775751070184685,14775.751070184684,-0.0018970247416272956,False,0.012,3.0,0.0
2019-03-27,-0.0036923702341942204,0.015054966422936111,15054.966422936111,0.0036923702341942204,False,0.012,3.0,0.0
2019-03-28,0.00041323426807293723,0.014990653095976431,14990.653095976431,-0.00041323426807293723,False,0.012,3.0,0.0
2019-03-29,0.004837791043087747,0.015383982051984303,15383.982051984303,-0.004837791043087747,False,0.012,3.0,0.0
2019-04-01,0.004702133401268039,0.01479797220171443,14797.972201714429,-0.004702133401268039,False,0.012,3.0,0.0
2019-04-02,0.0013245442575412047,0.015110946332784116,15110.946332784117,-0.0013245442575412047,False,0.012,3.0,0.0
2019-04-03,0.0008150358232878574,0.015216757658957466,15216.757658957466,-0.0008150358232878574,False,0.012,3.0,0.0
2019-04-04,0.0027634362872487107,0.015167105588232812,15167.105588232811,-0.0027634362872487107,False,0.012,3.0,0.0
2019-04-05,0.0035910565508111116,0.014371831333128225,14371.831333128224,-0.0035910565508111116,False,0.012,3.0,0.0
2019-04-08,0.0008210076116179854,0.014007260156453698,14007.260156453698,-0.0008210076116179854,False,0.012,3.0,0.0
2019-04-09,-0.00045668627889858813,0.014532624403546026,14532.624403546026,0.00045668627889858813,False,0.012,3.0,0.0
2019-04-10,0.0038043316874401874,0.014804145020171298,14804.145020171298,-0.0038043316874401874,False,0.012,3.0,0.0
2019-04-11,-0.006418990711936744,0.015523965292007811,15523.965292007812,0.006418990711936744,False,0.012,3.0,0.0
2019-04-12,0.0020496956263358797,0.014702330987252465,14702.330987252466,-0.0020496956263358797,False,0.012,3.0,0.0
2019-04-15,-0.0010077766705906433,0.015363364883474721,15363.364883474722,0.0010077766705906433,False,0.012,3.0,0.0
2019-04-16,-0.0007297246971820659,0.014840567304923212,14840.567304923212,0.0007297246971820659,False,0.012,3.0,0.0
2019-04-17,0.0004926335373109048,0.015272497380960228,15272.497380960229,-0.0004926335373109048,False,0.012,3.0,0.0
2019-04-18,0.0017123950492832886,0.014590634437850546,14590.634437850546,-0.0017123950492832886,False,0.012,3.0,0.0
2019-04-22,-0.0015238460313217184,0.014339244243596103,14339.244243596102,0.0015238460313217184,False,0.012,3.0,0.0
2019-04-23,0.0048036267958669,0.014458591658234198,14458.591658234198,-0.0048036267958669,False,0.012,3.0,0.0
2019-04-24,-0.0015644219015158445,0.014279460983041017,14279.460983041017,0.0015644219015158445,False,0.012,3.0,0.0
2019-04-25,0.0002891148241446651,0.014709270362603277,14709.270362603278,-0.0002891148241446651,False,0.012,3.0,0.0
2019-04-26,0.0038954301300349052,0.014957018302285132,14957.018302285132,-0.0038954301300349052,False,0.012,3.0,0.0
2019-04-29,-0.0010539243652738285,0.014401958732323967,14401.958732323967,0.0010539243652738285,False,0.012,3.0,0.0
2019-04-30,7.088160803036888e-06,0.014206553589027407,14206.553589027408,-7.088160803036888e-06,False,0.012,3.0,0.0
2019-05-01,-0.004144526721568398,0.013794561315569259,13794.561315569259,0.004144526721568398,False,0.012,3.0,0.0
2019-05-02,-0.002557447552508308,0.014745036752278796,14745.036752278796,0.002557447552508308,False,0.012,3.0,0.0
2019-05-03,0.009278562671114888,0.01437072493971425,14370.724939714251,-0.009278562671114888,False,0.012,3.0,0.0
2019-05-06,-0.005348217278408529,0.014633680890197752,14633.680890197751,0.005348217278408529,False,0.012,3.0,0.0
2019-05-07,-0.00896653758955972,0.014893521650167076,14893.521650167077,0.00896653758955972,False,0.012,3.0,0.0
2019-05-08,-0.002424607071577345,0.014363099891836545,14363.099891836544,0.002424607071577345,False,0.012,3.0,0.0
2019-05-09,-0.0035425727931607475,0.014510787675008895,14510.787675008894,0.0035425727931607475,False,0.012,3.0,0.0
2019-05-10,0.0025590946585396734,0.01436908826408011,14369.08826408011,-0.0025590946585396734,False,0.012,3.0,0.0
2019-05-13,-0.01502280247110148,0.014206877270313797,14206.877270313797,0.01502280247110148,True,0.016,4.0,0.0008159252007876837
2019-05-14,0.005882137668884746,0.014526362036439904,14526.362036439905,-0.005882137668884746,False,0.012,3.0,0.0
2019-05-15,0.005499304952603134,0.015204818652776137,15204.818652776137,-0.005499304952603134,False,0.012,3.0,0.0
2019-05-16,0.0007879886861748008,0.014370741964001586,14370.741964001587,-0.0007879886861748008,False,0.012,3.0,0.0
2019-05-17,-0.0079141885248327,0.014305481873048004,14305.481873048004,0.0079141885248327,False,0.012,3.0,0.0
2019-05-20,-0.005971928657940229,0.014357616468759177,14357.616468759177,0.005971928657940229,False,0.012,3.0,0.0
2019-05-21,0.005652642102606521,0.014728372063665389,14728.372063665389,-0.005652642102606521,False,0.012,3.0,0.0
2019-05-22,-0.0015420454445358226,0.014640240068404602,14640.240068404602,0.0015420454445358226,False,0.012,3.0,0.0
2019-05-23,-0.00427996865670448,0.01494493133200526,14944.93133200526,0.00427996865670448,False,0.012,3.0,0.0
2019-05-24,0.0009399968256647462,0.015317608878721477,15317.608878721478,-0.0009399968256647462,False,0.012,3.0,0.0
2019-05-28,-0.0012464149064754793,0.014666341618734393,14666.341618734394,0.0012464149064754793,False,0.012,3.0,0.0
2019-05-29,-0.0010179377304039728,0.014870593454655955,14870.593454655955,0.0010179377304039728,False,0.012,3.0,0.0
2019-05-30,0.005554053207392774,0.014175260763616089,14175.260763616088,-0.005554053207392774,False,0.012,3.0,0.0
2019-05-31,3.7662200585097603e-06,0.014391423158685756,14391.423158685757,-3.7662200585097603e-06,False,0.012,3.0,0.0
2019-06-03,0.0011299297807097594,0.014135230353906144,14135.230353906145,-0.0011299297807097594,False,0.012,3.0,0.0
2019-06-04,0.008194441182598067,0.014370288162972424,14370.288162972423,-0.008194441182598067,False,0.012,3.0,0.0
2019-06-05,0.000996885893044386,0.014805368678861617,14805.368678861618,-0.000996885893044386,False,0.012,3.0,0.0
2019-06-06,0.004286186549620963,0.014860259582387549,14860.259582387549,-0.004286186549620963,False,0.012,3.0,0.0
2019-06-07,0.01028845714908284,0.014185516720814655,14185.516720814654,-0.01028845714908284,False,0.012,3.0,0.0
2019-06-10,0.0014641609180319653,0.014493937151699788,14493.937151699789,-0.0014641609180319653,False,0.012,3.0,0.0
2019-06-11,0.0023668400293843208,0.015163805364491988,15163.805364491987,-0.0023668400293843208,False,0.012,3.0,0.0
2019-06-12,-0.0024561758755291315,0.013952744816082814,13952.744816082813,0.0024561758755291315,False,0.012,3.0,0.0
2019-06-13,0.0035861300200166427,0.014591660130768352,14591.660130768352,-0.0035861300200166427,False,0.012,3.0,0.0
2019-06-14,-0.002845030991280551,0.014639101031163011,14639.10103116301,0.002845030991280551,False,0.012,3.0,0.0
2019-06-17,0.002293569850470112,0.014835288184414309,14835.288184414308,-0.002293569850470112,False,0.012,3.0,0.0
2019-06-18,0.011849897452188873,0.014755011221256366,14755.011221256365,-0.011849897452188873,False,0.012,3.0,0.0
2019-06-19,0.004370177539329179,0.014551897311999134,14551.897311999135,-0.004370177539329179,False,0.012,3.0,0.0
2019-06-20,0.012266685023079706,0.014173987328171158,14173.987328171157,-0.012266685023079706,False,0.012,3.0,0.0
2019-06-21,-0.0021101165050386728,0.014946348168158425,14946.348168158425,0.0021101165050386728,False,0.012,3.0,0.0
2019-06-24,0.003942475009973779,0.014552730798201036,14552.730798201037,-0.003942475009973779,False,0.012,3.0,0.0
2019-06-25,-0.00644776372007625,0.01402298217304448,14022.98217304448,0.00644776372007625,False,0.012,3.0,0.0
2019-06-26,-0.000489834276086376,0.014081748200434957,14081.748200434957,0.000489834276086376,False,0.012,3.0,0.0
2019-06-27,0.004093386574678949,0.014231463818926765,14231.463818926764,-0.004093386574678949,False,0.012,3.0,0.0
2019-06-28,0.0014140794074865683,0.014373384528360839,14373.384528360839,-0.0014140794074865683,False,0.012,3.0,0.0
2019-07-01,0.0025500190881468936,0.015057900877413405,15057.900877413405,-0.0025500190881468936,False,0.012,3.0,0.0
2019-07-02,0.006621335135852347,0.014332293037866341,14332.293037866342,-0.006621335135852347,False,0.012,3.0,0.0
2019-07-03,0.004490260483410324,0.014628907988464505,14628.907988464505,-0.004490260483410324,False,0.012,3.0,0.0
2019-07-05,-0.0069055120275447026,0.014671620624273591,14671.620624273592,0.0069055120275447026,False,0.012,3.0,0.0
2019-07-08,-0.004727648539682373,0.015229046681828364,15229.046681828364,0.004727648539682373,False,0.012,3.0,0.0
2019-07-09,0.0012667536889533926,0.014810211878643375,14810.211878643375,-0.0012667536889533926,False,0.012,3.0,0.0
2019-07-10,0.006697334548636036,0.014864223001056132,14864.223001056132,-0.006697334548636036,False,0.012,3.0,0.0
2019-07-11,-0.004408332894789902,0.014485072916358857,14485.072916358857,0.004408332894789902,False,0.012,3.0,0.0
2019-07-12,0.003670889538190681,0.014491938113076917,14491.938113076916,-0.003670889538190681,False,0.012,3.0,0.0
2019-07-15,0.0026058475891013178,0.014647147879726184,14647.147879726184,-0.0026058475891013178,False,0.012,3.0,0.0
2019-07-16,-0.004242132957227685,0.014590484648465293,14590.484648465294,0.004242132957227685,False,0.012,3.0,0.0
2019-07-17,0.002502519297740813,0.014958859920147402,14958.859920147403,-0.002502519297740813,False,0.012,3.0,0.0
2019-07-18,0.005014262230094158,0.014815159093087855,14815.159093087856,-0.005014262230094158,False,0.012,3.0,0.0
2019-07-19,-0.00701301714126923,0.014665174092415297,14665.174092415296,0.00701301714126923,False,0.012,3.0,0.0
2019-07-22,0.0024793605550299746,0.013901116301507721,13901.116301507722,-0.0024793605550299746,False,0.012,3.0,0.0
2019-07-23,0.0007501810468390379,0.014452504549944727,14452.504549944726,-0.0007501810468390379,False,0.012,3.0,0.0
2019-07-24,0.004555756075231222,0.014914051649122856,14914.051649122855,-0.004555756075231222,False,0.012,3.0,0.0
2019-07-25,-0.006989332974283792,0.014460745690137543,14460.745690137543,0.006989332974283792,False,0.012,3.0,0.0
2019-07-26,0.004623972596396131,0.014394495924835918,14394.495924835917,-0.004623972596396131,False,0.012,3.0,0.0
2019-07-29,-3.230350542025023e-05,0.014881530663196021,14881.530663196021,3.230350542025023e-05,False,0.012,3.0,0.0
2019-07-30,-0.0017471488641451986,0.014369846705049349,14369.84670504935,0.0017471488641451986,False,0.012,3.0,0.0
2019-07-31,-0.008427703245211405,0.01447332256823842,14473.32256823842,0.008427703245211405,False,0.012,3.0,0.0
2019-08-01,0.0021143521118340168,0.014379290160312945,14379.290160312945,-0.0021143521118340168,False,0.012,3.0,0.0
2019-08-02,-0.0053186016562347,0.014737618368181021,14737.618368181022,0.0053186016562347,False,0.012,3.0,0.0
2019-08-05,-0.014225947556186868,0.014739841419623617,14739.841419623617,0.014225947556186868,False,0.012,3.0,0.0
2019-08-06,0.011696602214474572,0.014899784078450782,14899.78407845078,-0.011696602214474572,False,0.012,3.0,0.0
2019-08-07,0.005217044486318657,0.014085016943385141,14085.01694338514,-0.005217044486318657,False,0.012,3.0,0.0
2019-08-08,0.012175046611706099,0.015449264824244514,15449.264824244514,-0.012175046611706099,False,0.012,3.0,0.0
2019-08-09,-0.006340713734024917,0.014792218686028587,14792.218686028587,0.006340713734024917,False,0.012,3.0,0.0
2019-08-12,-0.001027905413436914,0.015074978824019552,15074.978824019552,0.001027905413436914,False,0.012,3.0,0.0
2019-08-13,0.008154779526000657,0.014954048667593717,14954.048667593717,-0.008154779526000657,False,0.012,3.0,0.0
2019-08-14,-0.0117821895223559,0.01425537302609499,14255.37302609499,0.0117821895223559,False,0.012,3.0,0.0
2019-08-15,0.005195698333633913,0.01495040553711535,14950.40553711535,-0.005195698333633913,False,0.012,3.0,0.0
2019-08-16,0.00604778341647847,0.014361237242837615,14361.237242837615,-0.00604778341647847,False,0.012,3.0,0.0
2019-08-19,0.0012001853647343407,0.015506270684831092,15506.270684831092,-0.0012001853647343407,False,0.012,3.0,0.0
2019-08-20,0.0009487135902112254,0.01469143554935288,14691.43554935288,-0.0009487135902112254,False,0.012,3.0,0.0
2019-08-21,0.0033473249731206913,0.015031981530772755,15031.981530772755,-0.0033473249731206913,False,0.012,3.0,0.0
2019-08-22,-0.005133968520526367,0.014223300836406506,14223.300836406506,0.005133968520526367,False,0.012,3.0,0.0
2019-08-23,-0.007238676625947104,0.01501539286875138,15015.39286875138,0.007238676625947104,False,0.012,3.0,0.0
2019-08-26,0.0055273866252291805,0.014771921769975582,14771.921769975583,-0.0055273866252291805,False,0.012,3.0,0.0
2019-08-27,0.0041457879621844326,0.014949689413817835,14949.689413817834,-0.0041457879621844326,False,0.012,3.0,0.0
2019-08-28,0.002377631585583684,0.014594003836684442,14594.003836684442,-0.002377631585583684,False,0.012,3.0,0.0
2019-08-29,0.005653004980318776,0.014833466398606903,14833.466398606903,-0.005653004980318776,False,0.012,3.0,0.0
2019-08-30,0.000527917968079139,0.014245081181412548,14245.081181412548,-0.000527917968079139,False,0.012,3.0,0.0
2019-09-03,-0.001314027097186865,0.014633929814617905,14633.929814617904,0.001314027097186865,False,0.012,3.0,0.0
2019-09-04,0.01005972760314018,0.014547004933879684,14547.004933879683,-0.01005972760314018,False,0.012,3.0,0.0
2019-09-05,7.786729138634683e-05,0.014445986027754577,14445.986027754578,-7.786729138634683e-05,False,0.012,3.0,0.0
2019-09-06,0.0005514472977076857,0.015163780296029957,15163.780296029958,-0.0005514472977076857,False,0.012,3.0,0.0
2019-09-09,-0.0039864847424289085,0.015378722869058859,15378.722869058858,0.0039864847424289085,False,0.012,3.0,0.0
2019-09-10,-0.00569444793728402,0.014424732192676377,14424.732192676378,0.00569444793728402,False,0.012,3.0,0.0
2019-09-11,0.0055579965258890415,0.014618108450889122,14618.108450889122,-0.0055579965258890415,False,0.012,3.0,0.0
2019-09-12,0.002064277922553215,0.014509719803852267,14509.719803852267,-0.002064277922553215,False,0.012,3.0,0.0
2019-09-13,-0.005631855971384603,0.01477762633328977,14777.626333289769,0.005631855971384603,False,0.012,3.0,0.0
2019-09-16,0.001144716358129716,0.014893905661352791,14893.90566135279,-0.001144716358129716,False,0.012,3.0,0.0
2019-09-17,0.002947345841645488,0.014945529579664446,14945.529579664446,-0.002947345841645488,False,0.012,3.0,0.0
2019-09-18,-0.0011830328144756483,0.014592774016556974,14592.774016556974,0.0011830328144756483,False,0.012,3.0,0.0
2019-09-19,0.0009164346627844156,0.014664732144685758,14664.732144685759,-0.0009164346627844156,False,0.012,3.0,0.0
2019-09-20,0.002138010171417326,0.014718035507524665,14718.035507524666,-0.002138010171417326,False,0.012,3.0,0.0
